datetime,carbon_intensity_direct_avg,source_csv,source_path,region,subregion_name
2020-01-01 00:00:00+00:00,73.69,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 01:00:00+00:00,77.28,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 02:00:00+00:00,94.52,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 03:00:00+00:00,122.94,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 04:00:00+00:00,143.94,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 05:00:00+00:00,144.13,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 06:00:00+00:00,120.16,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 07:00:00+00:00,119.77,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 08:00:00+00:00,132.65,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 09:00:00+00:00,139.87,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-01 10:00:00+00:00,133.66,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-01 11:00:00+00:00,136.21,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 12:00:00+00:00,122.76,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 13:00:00+00:00,122.1,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 14:00:00+00:00,102.95,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 15:00:00+00:00,99.39,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 16:00:00+00:00,89.93,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 17:00:00+00:00,87.69,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 18:00:00+00:00,85.63,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 19:00:00+00:00,92.36,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 20:00:00+00:00,91.47,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 21:00:00+00:00,91.86,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 22:00:00+00:00,90.36,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-01 23:00:00+00:00,90.92,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 00:00:00+00:00,90.61,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 01:00:00+00:00,91.71,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 02:00:00+00:00,106.44,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 03:00:00+00:00,111.9,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 04:00:00+00:00,119.47,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 05:00:00+00:00,119.5,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 06:00:00+00:00,123.07,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 07:00:00+00:00,122.79,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 08:00:00+00:00,122.89,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 09:00:00+00:00,122.93,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 10:00:00+00:00,120.41,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 11:00:00+00:00,113.2,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 12:00:00+00:00,97.43,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 13:00:00+00:00,88.09,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 14:00:00+00:00,88.65,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 15:00:00+00:00,92.44,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 16:00:00+00:00,103.64,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 17:00:00+00:00,103.09,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 18:00:00+00:00,127.59,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 19:00:00+00:00,128.82,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 20:00:00+00:00,130.05,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 21:00:00+00:00,126.47,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 22:00:00+00:00,115.89,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-02 23:00:00+00:00,85.17,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 00:00:00+00:00,84.37,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 01:00:00+00:00,93.04,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 02:00:00+00:00,98.94,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 03:00:00+00:00,122.42,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 04:00:00+00:00,123.54,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 05:00:00+00:00,124.77,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 06:00:00+00:00,134.4,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 07:00:00+00:00,134.0,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 08:00:00+00:00,134.4,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 09:00:00+00:00,136.23,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 10:00:00+00:00,135.18,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 11:00:00+00:00,131.52,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 12:00:00+00:00,118.55,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 13:00:00+00:00,96.11,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 14:00:00+00:00,96.72,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 15:00:00+00:00,94.53,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 16:00:00+00:00,106.93,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 17:00:00+00:00,120.22,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 18:00:00+00:00,134.65,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 19:00:00+00:00,134.19,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 20:00:00+00:00,133.96,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 21:00:00+00:00,135.01,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 22:00:00+00:00,129.87,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-03 23:00:00+00:00,96.86,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 00:00:00+00:00,90.63,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 01:00:00+00:00,90.81,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 02:00:00+00:00,113.17,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 03:00:00+00:00,139.0,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 04:00:00+00:00,138.84,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 05:00:00+00:00,137.57,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 06:00:00+00:00,132.74,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 07:00:00+00:00,131.94,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-04 08:00:00+00:00,129.03,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-04 09:00:00+00:00,130.67,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-04 10:00:00+00:00,131.66,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-04 11:00:00+00:00,135.51,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 12:00:00+00:00,100.6,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 13:00:00+00:00,97.21,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 14:00:00+00:00,97.77,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 15:00:00+00:00,104.46,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 16:00:00+00:00,110.85,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 17:00:00+00:00,111.31,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 18:00:00+00:00,106.8,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 19:00:00+00:00,115.31,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 20:00:00+00:00,119.93,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 21:00:00+00:00,120.74,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 22:00:00+00:00,129.75,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-04 23:00:00+00:00,132.95,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 00:00:00+00:00,140.77,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 01:00:00+00:00,138.3,US-CAL-BANC.csv,data/regions/CAL/US-CAL-BANC.csv,CAL,US-CAL-BANC
2020-01-05 02:00:00+00:00,139.29,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 03:00:00+00:00,136.85,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 04:00:00+00:00,136.56,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 05:00:00+00:00,136.39,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 06:00:00+00:00,135.96,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 07:00:00+00:00,135.96,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 08:00:00+00:00,133.05,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-05 09:00:00+00:00,134.88,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-05 10:00:00+00:00,132.87,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-05 11:00:00+00:00,133.73,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-05 12:00:00+00:00,139.54,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 13:00:00+00:00,141.64,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 14:00:00+00:00,140.61,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 15:00:00+00:00,140.46,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 16:00:00+00:00,130.84,US-CAR-CPLE.csv,data/regions/CAR/US-CAR-CPLE.csv,CAR,US-CAR-CPLE
2020-01-05 17:00:00+00:00,129.36,US-CAR-CPLE.csv,data/regions/CAR/US-CAR-CPLE.csv,CAR,US-CAR-CPLE
2020-01-05 18:00:00+00:00,118.73,US-CAR-CPLE.csv,data/regions/CAR/US-CAR-CPLE.csv,CAR,US-CAR-CPLE
2020-01-05 19:00:00+00:00,120.25,US-CAR-CPLE.csv,data/regions/CAR/US-CAR-CPLE.csv,CAR,US-CAR-CPLE
2020-01-05 20:00:00+00:00,119.45,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 21:00:00+00:00,112.84,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 22:00:00+00:00,110.32,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-05 23:00:00+00:00,103.5,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 00:00:00+00:00,97.63,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 01:00:00+00:00,101.07,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 02:00:00+00:00,116.49,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 03:00:00+00:00,120.35,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 04:00:00+00:00,143.28,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 05:00:00+00:00,142.48,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 06:00:00+00:00,143.43,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 07:00:00+00:00,141.93,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-06 08:00:00+00:00,143.73,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-06 09:00:00+00:00,145.28,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-06 10:00:00+00:00,146.72,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 11:00:00+00:00,136.34,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 12:00:00+00:00,76.87,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 13:00:00+00:00,78.32,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 14:00:00+00:00,76.64,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 15:00:00+00:00,85.69,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 16:00:00+00:00,113.08,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 17:00:00+00:00,121.21,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 18:00:00+00:00,116.47,US-CAR-CPLE.csv,data/regions/CAR/US-CAR-CPLE.csv,CAR,US-CAR-CPLE
2020-01-06 19:00:00+00:00,124.58,US-CAR-CPLE.csv,data/regions/CAR/US-CAR-CPLE.csv,CAR,US-CAR-CPLE
2020-01-06 20:00:00+00:00,138.92,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 21:00:00+00:00,121.0,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 22:00:00+00:00,113.04,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-06 23:00:00+00:00,107.33,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 00:00:00+00:00,106.1,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 01:00:00+00:00,114.9,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 02:00:00+00:00,110.76,US-CAL-BANC.csv,data/regions/CAL/US-CAL-BANC.csv,CAL,US-CAL-BANC
2020-01-07 03:00:00+00:00,129.63,US-CAL-BANC.csv,data/regions/CAL/US-CAL-BANC.csv,CAL,US-CAL-BANC
2020-01-07 04:00:00+00:00,137.13,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 05:00:00+00:00,137.57,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 06:00:00+00:00,153.59,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-07 07:00:00+00:00,146.95,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-07 08:00:00+00:00,149.32,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-07 09:00:00+00:00,152.5,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-07 10:00:00+00:00,155.74,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-07 11:00:00+00:00,142.98,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 12:00:00+00:00,98.07,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 13:00:00+00:00,87.18,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 14:00:00+00:00,90.48,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 15:00:00+00:00,112.23,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 16:00:00+00:00,131.78,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 17:00:00+00:00,145.45,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 18:00:00+00:00,147.99,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 19:00:00+00:00,144.71,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 20:00:00+00:00,143.75,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 21:00:00+00:00,144.87,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 22:00:00+00:00,123.06,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-07 23:00:00+00:00,93.31,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 00:00:00+00:00,86.07,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 01:00:00+00:00,93.65,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 02:00:00+00:00,127.96,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 03:00:00+00:00,145.85,US-CAL-BANC.csv,data/regions/CAL/US-CAL-BANC.csv,CAL,US-CAL-BANC
2020-01-08 04:00:00+00:00,149.7,US-CAL-BANC.csv,data/regions/CAL/US-CAL-BANC.csv,CAL,US-CAL-BANC
2020-01-08 05:00:00+00:00,147.86,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 06:00:00+00:00,149.49,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-08 07:00:00+00:00,145.96,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-08 08:00:00+00:00,144.6,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-08 09:00:00+00:00,145.99,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-08 10:00:00+00:00,151.37,US-NY-NYIS.csv,data/regions/NY/US-NY-NYIS.csv,NY,US-NY-NYIS
2020-01-08 11:00:00+00:00,151.15,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 12:00:00+00:00,90.51,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 13:00:00+00:00,90.2,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 14:00:00+00:00,101.29,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 15:00:00+00:00,108.1,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 16:00:00+00:00,130.56,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 17:00:00+00:00,131.19,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 18:00:00+00:00,128.32,US-CAR-CPLE.csv,data/regions/CAR/US-CAR-CPLE.csv,CAR,US-CAR-CPLE
2020-01-08 19:00:00+00:00,132.91,US-CAR-CPLE.csv,data/regions/CAR/US-CAR-CPLE.csv,CAR,US-CAR-CPLE
2020-01-08 20:00:00+00:00,143.75,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 21:00:00+00:00,143.75,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-08 22:00:00+00:00,122.06,US-CAL-BANC.csv,data/regions/CAL/US-CAL-BANC.csv,CAL,US-CAL-BANC
2020-01-08 23:00:00+00:00,102.21,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-09 00:00:00+00:00,101.37,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-09 01:00:00+00:00,101.47,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-09 02:00:00+00:00,128.96,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-09 03:00:00+00:00,151.0,US-CENT-SPA.csv,data/regions/CENT/US-CENT-SPA.csv,CENT,US-CENT-SPA
2020-01-09 04:00:00+00:00,149.93,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-09 05:00:00+00:00,145.1,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
2020-01-09 06:00:00+00:00,138.54,US-NE-ISNE.csv,data/regions/NE/US-NE-ISNE.csv,NE,US-NE-ISNE
