overhead_min,start_ts,source_grid_chosen,policy,total_carbon_kgco2eq,migration_count,dest_grids_visited
45,1596283200,PGE,4,5.894,0,
45,1597600800,PGE,4,7.659,0,
45,1598918400,PGE,4,7.497,0,
45,1600236000,DUK,4,9.079,1,PGE
45,1601553600,PGE,4,8.247,0,
45,1602871200,PGE,4,5.977,0,
45,1604188800,PGE,4,5.196,0,
45,1605506400,PGE,4,5.295,0,
45,1606824000,ISNE,4,6.898,1,PGE
45,1608141600,PGE,4,5.292,0,
45,1577836800,PGE,5,9.119,10,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE|ISNE
45,1579154400,PGE,5,8.429,8,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE|NYIS
45,1580472000,PGE,5,8.777,15,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE|BANC|PGE|CISO|PGE|IPCO
45,1581789600,PGE,5,5.965,8,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE
45,1583107200,PGE,5,7.405,11,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE|BANC|PGE
45,1584424800,ISNE,5,7.483,5,NYIS|ISNE|NYIS|ISNE|NYIS
45,1585742400,BANC,5,5.661,7,CISO|IPCO|BANC|CISO|IPCO|BANC|IPCO
45,1587060000,IPCO,5,4.275,5,BANC|IPCO|BANC|CISO|IPCO
45,1588377600,PGE,5,2.258,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
45,1589695200,PGE,5,1.056,0,
45,1591012800,PGE,5,0.502,0,
45,1592330400,PGE,5,0.534,2,IPCO|PGE
45,1593648000,PGE,5,0.64,0,
45,1594965600,PGE,5,6.577,13,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE|IPCO
45,1596283200,PGE,5,6.909,8,CISO|PGE|CISO|BANC|PGE|IPCO|PGE|IPCO
45,1597600800,PGE,5,8.223,2,ISNE|PGE
45,1598918400,PGE,5,9.585,9,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC|ISNE
45,1600236000,DUK,5,12.519,16,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK|PGE|CISO
45,1601553600,PGE,5,10.854,12,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE|PGE
45,1602871200,PGE,5,7.188,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
45,1604188800,PGE,5,5.877,6,NWMT|PGE|NWMT|PGE|BANC|PGE
45,1605506400,PGE,5,5.677,2,ISNE|PGE
45,1606824000,ISNE,5,7.071,5,PGE|ISNE|PGE|ISNE|PGE
45,1608141600,PGE,5,5.292,0,
45,1577836800,PGE,6,7.706,0,
45,1579154400,PGE,6,6.678,0,
45,1580472000,PGE,6,5.899,0,
45,1581789600,PGE,6,4.807,0,
45,1583107200,PGE,6,5.628,0,
45,1584424800,ISNE,6,6.783,1,NYIS
45,1585742400,BANC,6,5.601,0,
45,1587060000,IPCO,6,4.239,1,BANC
45,1588377600,PGE,6,2.038,0,
45,1589695200,PGE,6,1.056,0,
45,1591012800,PGE,6,0.502,0,
45,1592330400,PGE,6,0.427,0,
45,1593648000,PGE,6,0.64,0,
45,1594965600,PGE,6,4.484,0,
45,1596283200,PGE,6,5.894,0,
45,1597600800,PGE,6,7.659,0,
45,1598918400,PGE,6,7.497,0,
45,1600236000,DUK,6,9.183,1,PGE
45,1601553600,PGE,6,8.247,0,
45,1602871200,PGE,6,5.977,0,
45,1604188800,PGE,6,5.196,0,
45,1605506400,PGE,6,5.295,0,
45,1606824000,ISNE,6,6.758,2,PGE|ISNE
45,1608141600,PGE,6,5.292,0,
60,1577836800,PGE,1,7.706,0,
60,1579154400,PGE,1,6.678,0,
60,1580472000,PGE,1,5.899,0,
60,1581789600,PGE,1,4.807,0,
60,1583107200,PGE,1,5.628,0,
60,1584424800,ISNE,1,6.796,0,
60,1585742400,BANC,1,5.601,0,
60,1587060000,IPCO,1,8.649,0,
60,1588377600,PGE,1,2.038,0,
60,1589695200,PGE,1,1.056,0,
60,1591012800,PGE,1,0.502,0,
60,1592330400,PGE,1,0.427,0,
60,1593648000,PGE,1,0.64,0,
60,1594965600,PGE,1,4.484,0,
60,1596283200,PGE,1,5.894,0,
60,1597600800,PGE,1,7.659,0,
60,1598918400,PGE,1,7.497,0,
60,1600236000,DUK,1,9.295,0,
60,1601553600,PGE,1,8.247,0,
60,1602871200,PGE,1,5.977,0,
60,1604188800,PGE,1,5.196,0,
60,1605506400,PGE,1,5.295,0,
60,1606824000,ISNE,1,6.857,0,
60,1608141600,PGE,1,5.292,0,
60,1577836800,PGE,2,10.046,10,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE|ISNE
60,1579154400,PGE,2,9.511,9,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE|NYIS|PGE
60,1580472000,PGE,2,11.222,19,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE|BANC|PGE|CISO|PGE|IPCO|PGE|BANC|PGE|NYIS
60,1581789600,PGE,2,6.529,8,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE
60,1583107200,PGE,2,8.258,11,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE|BANC|PGE
60,1584424800,ISNE,2,7.838,5,NYIS|ISNE|NYIS|ISNE|NYIS
60,1585742400,BANC,2,6.348,7,CISO|IPCO|BANC|CISO|IPCO|BANC|IPCO
60,1587060000,IPCO,2,4.664,5,BANC|IPCO|BANC|CISO|IPCO
60,1588377600,PGE,2,2.672,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
60,1589695200,PGE,2,1.056,0,
60,1591012800,PGE,2,0.502,0,
60,1592330400,PGE,2,0.609,2,IPCO|PGE
60,1593648000,PGE,2,0.64,0,
60,1594965600,PGE,2,7.451,13,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE|IPCO
60,1596283200,PGE,2,7.838,9,CISO|PGE|CISO|BANC|PGE|IPCO|PGE|IPCO|CISO
60,1597600800,PGE,2,8.334,2,ISNE|PGE
60,1598918400,PGE,2,10.521,9,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC|ISNE
60,1600236000,DUK,2,14.665,17,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK|PGE|CISO|BANC
60,1601553600,PGE,2,12.139,12,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE|PGE
60,1602871200,PGE,2,7.762,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
60,1604188800,PGE,2,6.476,6,NWMT|PGE|NWMT|PGE|BANC|PGE
60,1605506400,PGE,2,5.779,2,ISNE|PGE
60,1606824000,ISNE,2,7.461,5,PGE|ISNE|PGE|ISNE|PGE
60,1608141600,PGE,2,5.292,0,
60,1577836800,PGE,3,8.33,2,ISNE|PGE
60,1579154400,PGE,3,6.678,0,
60,1580472000,PGE,3,6.448,2,NYIS|PGE
60,1581789600,PGE,3,4.807,0,
60,1583107200,PGE,3,5.628,0,
60,1584424800,ISNE,3,7.276,3,NYIS|ISNE|NYIS
60,1585742400,BANC,3,5.601,0,
60,1587060000,IPCO,3,4.395,2,BANC|CISO
60,1588377600,PGE,3,2.038,0,
60,1589695200,PGE,3,1.056,0,
60,1591012800,PGE,3,0.502,0,
60,1592330400,PGE,3,0.609,2,IPCO|PGE
60,1593648000,PGE,3,0.64,0,
60,1594965600,PGE,3,4.963,2,BANC|PGE
60,1596283200,PGE,3,6.48,3,BANC|PGE|IPCO
60,1597600800,PGE,3,7.659,0,
60,1598918400,PGE,3,7.497,0,
60,1600236000,DUK,3,9.519,2,PGE|DUK
60,1601553600,PGE,3,8.527,1,ISNE
60,1602871200,PGE,3,6.425,2,NYIS|PGE
60,1604188800,PGE,3,5.944,3,NWMT|PGE|BANC
60,1605506400,PGE,3,5.295,0,
60,1606824000,ISNE,3,7.311,3,PGE|ISNE|PGE
60,1608141600,PGE,3,5.292,0,
60,1577836800,PGE,4,7.706,0,
60,1579154400,PGE,4,6.678,0,
60,1580472000,PGE,4,5.899,0,
60,1581789600,PGE,4,4.807,0,
60,1583107200,PGE,4,5.628,0,
60,1584424800,ISNE,4,6.796,0,
60,1585742400,BANC,4,5.601,0,
60,1587060000,IPCO,4,4.247,1,BANC
60,1588377600,PGE,4,2.038,0,
60,1589695200,PGE,4,1.056,0,
60,1591012800,PGE,4,0.502,0,
60,1592330400,PGE,4,0.427,0,
60,1593648000,PGE,4,0.64,0,
60,1594965600,PGE,4,4.484,0,
60,1596283200,PGE,4,5.894,0,
60,1597600800,PGE,4,7.659,0,
60,1598918400,PGE,4,7.497,0,
60,1600236000,DUK,4,9.295,0,
60,1601553600,PGE,4,8.247,0,
60,1602871200,PGE,4,5.977,0,
60,1604188800,PGE,4,5.196,0,
60,1605506400,PGE,4,5.295,0,
60,1606824000,ISNE,4,6.857,0,
60,1608141600,PGE,4,5.292,0,
60,1577836800,PGE,5,10.068,11,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE|ISNE|NYIS
60,1579154400,PGE,5,9.353,9,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE|NYIS|PGE
60,1580472000,PGE,5,10.619,19,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE|BANC|PGE|CISO|PGE|IPCO|PGE|BANC|PGE|NYIS
60,1581789600,PGE,5,6.887,10,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE|BANC|PGE
60,1583107200,PGE,5,7.996,11,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE|BANC|PGE
60,1584424800,ISNE,5,7.784,5,NYIS|ISNE|NYIS|ISNE|NYIS
60,1585742400,BANC,5,5.892,7,CISO|IPCO|BANC|CISO|IPCO|BANC|IPCO
60,1587060000,IPCO,5,4.438,5,BANC|IPCO|BANC|CISO|IPCO
60,1588377600,PGE,5,2.438,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
60,1589695200,PGE,5,1.056,0,
60,1591012800,PGE,5,0.502,0,
60,1592330400,PGE,5,0.545,2,IPCO|PGE
60,1593648000,PGE,5,0.64,0,
60,1594965600,PGE,5,7.857,16,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE|IPCO|PGE|CISO|IPCO
60,1596283200,PGE,5,7.605,9,CISO|PGE|CISO|BANC|PGE|IPCO|PGE|IPCO|CISO
60,1597600800,PGE,5,8.306,2,ISNE|PGE
60,1598918400,PGE,5,10.285,9,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC|ISNE
60,1600236000,DUK,5,14.352,17,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK|PGE|CISO|BANC
60,1601553600,PGE,5,11.843,12,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE|PGE
60,1602871200,PGE,5,7.633,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
60,1604188800,PGE,5,6.156,6,NWMT|PGE|NWMT|PGE|BANC|PGE
60,1605506400,PGE,5,5.736,2,ISNE|PGE
60,1606824000,ISNE,5,7.373,5,PGE|ISNE|PGE|ISNE|PGE
60,1608141600,PGE,5,5.292,0,
60,1577836800,PGE,6,7.706,0,
60,1579154400,PGE,6,6.678,0,
60,1580472000,PGE,6,5.899,0,
60,1581789600,PGE,6,4.807,0,
60,1583107200,PGE,6,5.628,0,
60,1584424800,ISNE,6,6.796,0,
60,1585742400,BANC,6,5.601,0,
60,1587060000,IPCO,6,4.247,1,BANC
60,1588377600,PGE,6,2.038,0,
60,1589695200,PGE,6,1.056,0,
60,1591012800,PGE,6,0.502,0,
60,1592330400,PGE,6,0.427,0,
60,1593648000,PGE,6,0.64,0,
60,1594965600,PGE,6,4.484,0,
60,1596283200,PGE,6,5.894,0,
60,1597600800,PGE,6,7.659,0,
60,1598918400,PGE,6,7.497,0,
60,1600236000,DUK,6,9.221,1,PGE
60,1601553600,PGE,6,8.247,0,
60,1602871200,PGE,6,5.977,0,
60,1604188800,PGE,6,5.196,0,
60,1605506400,PGE,6,5.295,0,
60,1606824000,ISNE,6,6.801,1,PGE
60,1608141600,PGE,6,5.292,0,
90,1577836800,PGE,1,7.706,0,
90,1579154400,PGE,1,6.678,0,
90,1580472000,PGE,1,5.899,0,
90,1581789600,PGE,1,4.807,0,
90,1583107200,PGE,1,5.628,0,
90,1584424800,ISNE,1,6.796,0,
90,1585742400,BANC,1,5.601,0,
90,1587060000,IPCO,1,8.649,0,
90,1588377600,PGE,1,2.038,0,
90,1589695200,PGE,1,1.056,0,
90,1591012800,PGE,1,0.502,0,
90,1592330400,PGE,1,0.427,0,
90,1593648000,PGE,1,0.64,0,
90,1594965600,PGE,1,4.484,0,
90,1596283200,PGE,1,5.894,0,
90,1597600800,PGE,1,7.659,0,
90,1598918400,PGE,1,7.497,0,
90,1600236000,DUK,1,9.295,0,
90,1601553600,PGE,1,8.247,0,
90,1602871200,PGE,1,5.977,0,
90,1604188800,PGE,1,5.196,0,
90,1605506400,PGE,1,5.295,0,
